Local Time (Sensor),Date,Time,countlineName,direction,Car,Pedestrian,Cyclist,Motorbike,Bus,OGV1,OGV2,LGV
20/09/2019 18:00,20/09/2019,18:00:00,S10_EastRoad_CAM003,in,705,164,95,21,20,2,0,36
20/09/2019 18:00,20/09/2019,18:00:00,S10_EastRoad_CAM003,out,739,168,141,29,10,3,0,42
20/09/2019 19:00,20/09/2019,19:00:00,S10_EastRoad_CAM003,in,661,109,66,24,13,2,0,35
20/09/2019 19:00,20/09/2019,19:00:00,S10_EastRoad_CAM003,out,636,157,91,29,7,4,0,18
20/09/2019 20:00,20/09/2019,20:00:00,S10_EastRoad_CAM003,in,557,100,64,22,9,1,0,13
20/09/2019 20:00,20/09/2019,20:00:00,S10_EastRoad_CAM003,out,521,116,45,39,5,2,0,13
20/09/2019 21:00,20/09/2019,21:00:00,S10_EastRoad_CAM003,in,505,88,44,17,2,6,0,12
20/09/2019 21:00,20/09/2019,21:00:00,S10_EastRoad_CAM003,out,471,80,15,23,4,2,0,12
20/09/2019 22:00,20/09/2019,22:00:00,S10_EastRoad_CAM003,in,474,87,44,20,1,3,0,12
20/09/2019 22:00,20/09/2019,22:00:00,S10_EastRoad_CAM003,out,381,76,25,10,2,0,0,4
20/09/2019 23:00,20/09/2019,23:00:00,S10_EastRoad_CAM003,in,398,45,39,15,1,3,0,12
20/09/2019 23:00,20/09/2019,23:00:00,S10_EastRoad_CAM003,out,287,47,14,5,2,0,0,9
21/09/2019 00:00,21/09/2019,00:00:00,S10_EastRoad_CAM003,in,284,46,25,3,0,3,0,8
21/09/2019 00:00,21/09/2019,00:00:00,S10_EastRoad_CAM003,out,191,28,5,2,1,0,0,7
21/09/2019 01:00,21/09/2019,01:00:00,S10_EastRoad_CAM003,in,147,27,10,1,1,2,0,4
21/09/2019 01:00,21/09/2019,01:00:00,S10_EastRoad_CAM003,out,139,21,2,1,0,0,0,4
21/09/2019 02:00,21/09/2019,02:00:00,S10_EastRoad_CAM003,in,87,17,4,0,0,7,1,4
21/09/2019 02:00,21/09/2019,02:00:00,S10_EastRoad_CAM003,out,83,13,5,0,1,0,0,1
21/09/2019 03:00,21/09/2019,03:00:00,S10_EastRoad_CAM003,in,86,15,6,0,1,4,2,4
21/09/2019 03:00,21/09/2019,03:00:00,S10_EastRoad_CAM003,out,74,5,0,0,0,4,0,3
21/09/2019 04:00,21/09/2019,04:00:00,S10_EastRoad_CAM003,in,59,9,4,3,2,6,0,10
21/09/2019 04:00,21/09/2019,04:00:00,S10_EastRoad_CAM003,out,95,8,2,1,2,0,0,11
21/09/2019 05:00,21/09/2019,05:00:00,S10_EastRoad_CAM003,in,62,5,3,1,0,4,1,6
21/09/2019 05:00,21/09/2019,05:00:00,S10_EastRoad_CAM003,out,81,15,1,1,0,2,0,17
21/09/2019 06:00,21/09/2019,06:00:00,S10_EastRoad_CAM003,in,128,10,15,0,0,7,2,20
21/09/2019 06:00,21/09/2019,06:00:00,S10_EastRoad_CAM003,out,161,16,17,5,6,6,2,24
21/09/2019 07:00,21/09/2019,07:00:00,S10_EastRoad_CAM003,in,214,11,11,1,5,8,0,40
21/09/2019 07:00,21/09/2019,07:00:00,S10_EastRoad_CAM003,out,286,33,45,2,5,8,1,54
21/09/2019 08:00,21/09/2019,08:00:00,S10_EastRoad_CAM003,in,378,57,31,7,13,9,1,51
21/09/2019 08:00,21/09/2019,08:00:00,S10_EastRoad_CAM003,out,473,54,79,8,7,7,1,65
21/09/2019 09:00,21/09/2019,09:00:00,S10_EastRoad_CAM003,in,534,73,28,10,13,9,1,79
21/09/2019 09:00,21/09/2019,09:00:00,S10_EastRoad_CAM003,out,615,101,77,6,9,2,1,47
21/09/2019 10:00,21/09/2019,10:00:00,S10_EastRoad_CAM003,in,625,154,8,10,14,7,0,66
21/09/2019 10:00,21/09/2019,10:00:00,S10_EastRoad_CAM003,out,675,171,79,10,10,4,0,57
21/09/2019 11:00,21/09/2019,11:00:00,S10_EastRoad_CAM003,in,681,168,19,9,11,3,0,39
21/09/2019 11:00,21/09/2019,11:00:00,S10_EastRoad_CAM003,out,682,216,41,8,12,1,0,38
21/09/2019 12:00,21/09/2019,12:00:00,S10_EastRoad_CAM003,in,696,171,33,14,9,4,0,44
21/09/2019 12:00,21/09/2019,12:00:00,S10_EastRoad_CAM003,out,691,222,33,11,5,1,0,40
21/09/2019 13:00,21/09/2019,13:00:00,S10_EastRoad_CAM003,in,724,165,45,11,18,2,0,42
21/09/2019 13:00,21/09/2019,13:00:00,S10_EastRoad_CAM003,out,675,253,33,13,9,4,0,40
21/09/2019 14:00,21/09/2019,14:00:00,S10_EastRoad_CAM003,in,715,154,31,7,12,1,0,49
21/09/2019 14:00,21/09/2019,14:00:00,S10_EastRoad_CAM003,out,667,232,48,13,7,3,0,27
21/09/2019 15:00,21/09/2019,15:00:00,S10_EastRoad_CAM003,in,706,158,11,13,10,0,0,28
21/09/2019 15:00,21/09/2019,15:00:00,S10_EastRoad_CAM003,out,599,208,84,17,15,0,0,26
21/09/2019 16:00,21/09/2019,16:00:00,S10_EastRoad_CAM003,in,707,120,8,4,17,0,0,26
21/09/2019 16:00,21/09/2019,16:00:00,S10_EastRoad_CAM003,out,655,162,92,17,8,0,0,26
21/09/2019 17:00,21/09/2019,17:00:00,S10_EastRoad_CAM003,in,709,111,38,13,12,2,0,35
21/09/2019 17:00,21/09/2019,17:00:00,S10_EastRoad_CAM003,out,652,200,94,28,11,0,0,21
21/09/2019 18:00,21/09/2019,18:00:00,S10_EastRoad_CAM003,in,615,124,59,23,16,0,1,36
21/09/2019 18:00,21/09/2019,18:00:00,S10_EastRoad_CAM003,out,643,174,97,28,6,0,0,28
21/09/2019 19:00,21/09/2019,19:00:00,S10_EastRoad_CAM003,in,563,104,26,22,11,2,0,25
21/09/2019 19:00,21/09/2019,19:00:00,S10_EastRoad_CAM003,out,655,159,58,23,7,1,0,14
21/09/2019 20:00,21/09/2019,20:00:00,S10_EastRoad_CAM003,in,492,95,29,16,12,1,0,11
21/09/2019 20:00,21/09/2019,20:00:00,S10_EastRoad_CAM003,out,535,110,28,26,4,1,0,14
21/09/2019 21:00,21/09/2019,21:00:00,S10_EastRoad_CAM003,in,575,74,24,21,0,1,0,10
21/09/2019 21:00,21/09/2019,21:00:00,S10_EastRoad_CAM003,out,429,91,35,31,1,1,0,8
21/09/2019 22:00,21/09/2019,22:00:00,S10_EastRoad_CAM003,in,491,63,29,13,2,0,0,9
21/09/2019 22:00,21/09/2019,22:00:00,S10_EastRoad_CAM003,out,332,89,19,19,5,0,0,8
21/09/2019 23:00,21/09/2019,23:00:00,S10_EastRoad_CAM003,in,347,67,34,11,1,1,0,5
21/09/2019 23:00,21/09/2019,23:00:00,S10_EastRoad_CAM003,out,320,56,11,8,1,0,0,7
22/09/2019 00:00,22/09/2019,00:00:00,S10_EastRoad_CAM003,in,224,37,20,0,0,1,0,11
22/09/2019 00:00,22/09/2019,00:00:00,S10_EastRoad_CAM003,out,183,23,8,3,1,0,0,6
22/09/2019 01:00,22/09/2019,01:00:00,S10_EastRoad_CAM003,in,166,45,18,2,0,0,0,6
22/09/2019 01:00,22/09/2019,01:00:00,S10_EastRoad_CAM003,out,137,21,2,0,1,2,0,1
22/09/2019 02:00,22/09/2019,02:00:00,S10_EastRoad_CAM003,in,106,22,12,1,0,0,0,2
22/09/2019 02:00,22/09/2019,02:00:00,S10_EastRoad_CAM003,out,86,22,1,4,2,0,0,1
22/09/2019 03:00,22/09/2019,03:00:00,S10_EastRoad_CAM003,in,91,11,9,0,0,2,0,2
22/09/2019 03:00,22/09/2019,03:00:00,S10_EastRoad_CAM003,out,77,8,4,0,0,0,0,3
22/09/2019 04:00,22/09/2019,04:00:00,S10_EastRoad_CAM003,in,48,8,7,3,0,0,0,3
22/09/2019 04:00,22/09/2019,04:00:00,S10_EastRoad_CAM003,out,60,9,1,0,1,1,0,6
22/09/2019 05:00,22/09/2019,05:00:00,S10_EastRoad_CAM003,in,47,6,0,0,0,1,0,3
22/09/2019 05:00,22/09/2019,05:00:00,S10_EastRoad_CAM003,out,39,12,9,0,1,1,0,8
22/09/2019 06:00,22/09/2019,06:00:00,S10_EastRoad_CAM003,in,85,9,9,2,0,1,2,6
22/09/2019 06:00,22/09/2019,06:00:00,S10_EastRoad_CAM003,out,135,12,11,5,2,4,0,16
22/09/2019 07:00,22/09/2019,07:00:00,S10_EastRoad_CAM003,in,129,5,12,2,4,3,1,29
22/09/2019 07:00,22/09/2019,07:00:00,S10_EastRoad_CAM003,out,235,19,36,2,4,4,0,21
22/09/2019 08:00,22/09/2019,08:00:00,S10_EastRoad_CAM003,in,193,25,29,4,3,5,1,23
22/09/2019 08:00,22/09/2019,08:00:00,S10_EastRoad_CAM003,out,418,58,75,4,4,2,1,41
22/09/2019 09:00,22/09/2019,09:00:00,S10_EastRoad_CAM003,in,417,54,27,2,9,2,2,29
22/09/2019 09:00,22/09/2019,09:00:00,S10_EastRoad_CAM003,out,511,64,96,7,8,5,0,27
22/09/2019 10:00,22/09/2019,10:00:00,S10_EastRoad_CAM003,in,533,103,38,6,10,4,0,37
22/09/2019 10:00,22/09/2019,10:00:00,S10_EastRoad_CAM003,out,610,102,69,10,9,3,0,29
22/09/2019 11:00,22/09/2019,11:00:00,S10_EastRoad_CAM003,in,716,105,75,13,12,0,0,41
22/09/2019 11:00,22/09/2019,11:00:00,S10_EastRoad_CAM003,out,645,104,85,14,8,3,0,40
22/09/2019 12:00,22/09/2019,12:00:00,S10_EastRoad_CAM003,in,765,137,58,5,11,0,0,41
22/09/2019 12:00,22/09/2019,12:00:00,S10_EastRoad_CAM003,out,697,120,80,21,8,2,0,30
22/09/2019 13:00,22/09/2019,13:00:00,S10_EastRoad_CAM003,in,709,175,75,14,9,4,0,41
22/09/2019 13:00,22/09/2019,13:00:00,S10_EastRoad_CAM003,out,654,173,68,19,10,4,0,20
22/09/2019 14:00,22/09/2019,14:00:00,S10_EastRoad_CAM003,in,707,125,49,14,12,1,1,47
22/09/2019 14:00,22/09/2019,14:00:00,S10_EastRoad_CAM003,out,669,152,80,16,8,1,0,23
22/09/2019 15:00,22/09/2019,15:00:00,S10_EastRoad_CAM003,in,727,119,40,13,9,0,1,37
22/09/2019 15:00,22/09/2019,15:00:00,S10_EastRoad_CAM003,out,686,151,65,14,8,1,0,27
22/09/2019 16:00,22/09/2019,16:00:00,S10_EastRoad_CAM003,in,714,106,52,15,11,0,0,35
22/09/2019 16:00,22/09/2019,16:00:00,S10_EastRoad_CAM003,out,664,147,52,14,7,2,0,32
22/09/2019 17:00,22/09/2019,17:00:00,S10_EastRoad_CAM003,in,634,105,58,13,12,1,0,24
22/09/2019 17:00,22/09/2019,17:00:00,S10_EastRoad_CAM003,out,585,135,57,14,5,2,0,27
22/09/2019 18:00,22/09/2019,18:00:00,S10_EastRoad_CAM003,in,534,101,55,23,18,2,0,23
22/09/2019 18:00,22/09/2019,18:00:00,S10_EastRoad_CAM003,out,539,141,70,21,4,3,0,26
22/09/2019 19:00,22/09/2019,19:00:00,S10_EastRoad_CAM003,in,552,67,28,8,3,2,0,19
22/09/2019 19:00,22/09/2019,19:00:00,S10_EastRoad_CAM003,out,480,93,23,27,3,0,0,13
22/09/2019 20:00,22/09/2019,20:00:00,S10_EastRoad_CAM003,in,483,72,24,15,1,1,0,14
22/09/2019 20:00,22/09/2019,20:00:00,S10_EastRoad_CAM003,out,423,60,26,10,3,1,0,14
22/09/2019 21:00,22/09/2019,21:00:00,S10_EastRoad_CAM003,in,422,58,25,7,3,1,3,13
22/09/2019 21:00,22/09/2019,21:00:00,S10_EastRoad_CAM003,out,330,77,15,13,2,0,0,3
22/09/2019 22:00,22/09/2019,22:00:00,S10_EastRoad_CAM003,in,330,38,24,10,1,0,1,10
22/09/2019 22:00,22/09/2019,22:00:00,S10_EastRoad_CAM003,out,206,44,13,3,1,0,0,6
22/09/2019 23:00,22/09/2019,23:00:00,S10_EastRoad_CAM003,in,225,24,19,4,0,6,2,7
22/09/2019 23:00,22/09/2019,23:00:00,S10_EastRoad_CAM003,out,145,21,4,2,1,1,0,7
23/09/2019 00:00,23/09/2019,00:00:00,S10_EastRoad_CAM003,in,113,15,8,2,0,2,1,6
23/09/2019 00:00,23/09/2019,00:00:00,S10_EastRoad_CAM003,out,75,7,0,1,1,0,0,3
23/09/2019 01:00,23/09/2019,01:00:00,S10_EastRoad_CAM003,in,85,7,3,2,0,2,0,3
23/09/2019 01:00,23/09/2019,01:00:00,S10_EastRoad_CAM003,out,55,5,0,0,1,0,0,2
23/09/2019 02:00,23/09/2019,02:00:00,S10_EastRoad_CAM003,in,36,9,3,0,1,0,0,4
23/09/2019 02:00,23/09/2019,02:00:00,S10_EastRoad_CAM003,out,49,6,1,0,1,1,0,4
23/09/2019 03:00,23/09/2019,03:00:00,S10_EastRoad_CAM003,in,36,2,1,0,1,0,0,1
23/09/2019 03:00,23/09/2019,03:00:00,S10_EastRoad_CAM003,out,26,3,0,0,0,0,0,1
23/09/2019 04:00,23/09/2019,04:00:00,S10_EastRoad_CAM003,in,49,3,4,0,0,0,0,6
23/09/2019 04:00,23/09/2019,04:00:00,S10_EastRoad_CAM003,out,64,12,2,1,2,1,0,9
23/09/2019 05:00,23/09/2019,05:00:00,S10_EastRoad_CAM003,in,87,1,5,2,0,5,1,10
23/09/2019 05:00,23/09/2019,05:00:00,S10_EastRoad_CAM003,out,138,19,15,2,1,4,0,17
23/09/2019 06:00,23/09/2019,06:00:00,S10_EastRoad_CAM003,in,165,10,8,2,1,9,2,29
23/09/2019 06:00,23/09/2019,06:00:00,S10_EastRoad_CAM003,out,269,28,41,9,10,11,1,67
23/09/2019 07:00,23/09/2019,07:00:00,S10_EastRoad_CAM003,in,370,52,34,6,15,11,2,80
23/09/2019 07:00,23/09/2019,07:00:00,S10_EastRoad_CAM003,out,616,73,129,20,12,25,1,167
23/09/2019 08:00,23/09/2019,08:00:00,S10_EastRoad_CAM003,in,499,164,72,4,19,19,10,78
23/09/2019 08:00,23/09/2019,08:00:00,S10_EastRoad_CAM003,out,554,219,349,19,9,24,0,141
23/09/2019 09:00,23/09/2019,09:00:00,S10_EastRoad_CAM003,in,496,180,68,5,15,16,3,141
23/09/2019 09:00,23/09/2019,09:00:00,S10_EastRoad_CAM003,out,512,180,162,8,13,32,2,131
23/09/2019 10:00,23/09/2019,10:00:00,S10_EastRoad_CAM003,in,455,192,20,9,14,22,4,137
23/09/2019 10:00,23/09/2019,10:00:00,S10_EastRoad_CAM003,out,487,188,66,17,14,25,0,169
23/09/2019 11:00,23/09/2019,11:00:00,S10_EastRoad_CAM003,in,490,181,29,13,18,23,4,129
23/09/2019 11:00,23/09/2019,11:00:00,S10_EastRoad_CAM003,out,541,238,49,8,15,14,0,144
23/09/2019 12:00,23/09/2019,12:00:00,S10_EastRoad_CAM003,in,503,216,36,5,16,20,4,118
23/09/2019 12:00,23/09/2019,12:00:00,S10_EastRoad_CAM003,out,526,211,73,20,10,16,2,99
23/09/2019 13:00,23/09/2019,13:00:00,S10_EastRoad_CAM003,in,555,229,69,12,15,16,4,122
23/09/2019 13:00,23/09/2019,13:00:00,S10_EastRoad_CAM003,out,554,238,83,25,9,14,2,136
23/09/2019 14:00,23/09/2019,14:00:00,S10_EastRoad_CAM003,in,585,197,60,18,20,9,1,116
23/09/2019 14:00,23/09/2019,14:00:00,S10_EastRoad_CAM003,out,511,269,88,24,14,14,0,82
23/09/2019 15:00,23/09/2019,15:00:00,S10_EastRoad_CAM003,in,564,218,76,16,16,14,7,124
23/09/2019 15:00,23/09/2019,15:00:00,S10_EastRoad_CAM003,out,576,247,86,13,11,10,0,98
23/09/2019 16:00,23/09/2019,16:00:00,S10_EastRoad_CAM003,in,668,225,111,18,21,5,2,109
23/09/2019 16:00,23/09/2019,16:00:00,S10_EastRoad_CAM003,out,532,222,107,25,15,9,0,64
23/09/2019 17:00,23/09/2019,17:00:00,S10_EastRoad_CAM003,in,691,228,161,23,16,3,2,74
23/09/2019 17:00,23/09/2019,17:00:00,S10_EastRoad_CAM003,out,593,221,170,26,12,5,0,40
23/09/2019 18:00,23/09/2019,18:00:00,S10_EastRoad_CAM003,in,682,142,101,24,19,2,0,56
23/09/2019 18:00,23/09/2019,18:00:00,S10_EastRoad_CAM003,out,611,164,160,17,8,3,0,37
23/09/2019 19:00,23/09/2019,19:00:00,S10_EastRoad_CAM003,in,607,114,19,6,5,3,0,26
23/09/2019 19:00,23/09/2019,19:00:00,S10_EastRoad_CAM003,out,615,132,46,9,9,2,1,23
23/09/2019 20:00,23/09/2019,20:00:00,S10_EastRoad_CAM003,in,479,76,27,13,12,1,0,17
23/09/2019 20:00,23/09/2019,20:00:00,S10_EastRoad_CAM003,out,418,102,17,12,6,1,0,14
23/09/2019 21:00,23/09/2019,21:00:00,S10_EastRoad_CAM003,in,375,76,32,16,1,2,0,19
23/09/2019 21:00,23/09/2019,21:00:00,S10_EastRoad_CAM003,out,338,87,7,12,1,0,0,13
23/09/2019 22:00,23/09/2019,22:00:00,S10_EastRoad_CAM003,in,320,48,28,11,0,0,0,12
23/09/2019 22:00,23/09/2019,22:00:00,S10_EastRoad_CAM003,out,231,67,16,10,2,1,0,3
23/09/2019 23:00,23/09/2019,23:00:00,S10_EastRoad_CAM003,in,178,36,24,6,0,3,0,8
23/09/2019 23:00,23/09/2019,23:00:00,S10_EastRoad_CAM003,out,133,39,5,2,1,0,0,8
24/09/2019 00:00,24/09/2019,00:00:00,S10_EastRoad_CAM003,in,101,20,7,2,2,2,0,2
24/09/2019 00:00,24/09/2019,00:00:00,S10_EastRoad_CAM003,out,93,8,0,0,1,0,0,5
24/09/2019 01:00,24/09/2019,01:00:00,S10_EastRoad_CAM003,in,58,22,2,0,1,0,0,9
24/09/2019 01:00,24/09/2019,01:00:00,S10_EastRoad_CAM003,out,62,11,0,0,0,0,0,3
24/09/2019 02:00,24/09/2019,02:00:00,S10_EastRoad_CAM003,in,38,9,0,0,0,1,0,3
24/09/2019 02:00,24/09/2019,02:00:00,S10_EastRoad_CAM003,out,30,7,0,0,2,1,0,0
24/09/2019 03:00,24/09/2019,03:00:00,S10_EastRoad_CAM003,in,20,6,4,0,0,1,0,2
24/09/2019 03:00,24/09/2019,03:00:00,S10_EastRoad_CAM003,out,36,6,0,0,0,0,0,6
24/09/2019 04:00,24/09/2019,04:00:00,S10_EastRoad_CAM003,in,41,10,3,1,0,1,1,7
24/09/2019 04:00,24/09/2019,04:00:00,S10_EastRoad_CAM003,out,76,11,2,0,1,1,0,14
24/09/2019 05:00,24/09/2019,05:00:00,S10_EastRoad_CAM003,in,68,8,4,2,0,7,0,12
24/09/2019 05:00,24/09/2019,05:00:00,S10_EastRoad_CAM003,out,149,22,12,1,3,4,0,25
24/09/2019 06:00,24/09/2019,06:00:00,S10_EastRoad_CAM003,in,162,12,10,2,2,11,3,22
24/09/2019 06:00,24/09/2019,06:00:00,S10_EastRoad_CAM003,out,290,35,48,9,9,15,0,63
24/09/2019 07:00,24/09/2019,07:00:00,S10_EastRoad_CAM003,in,332,27,24,5,12,10,4,69
24/09/2019 07:00,24/09/2019,07:00:00,S10_EastRoad_CAM003,out,603,101,97,17,10,24,1,158
24/09/2019 08:00,24/09/2019,08:00:00,S10_EastRoad_CAM003,in,530,144,58,1,14,13,1,76
24/09/2019 08:00,24/09/2019,08:00:00,S10_EastRoad_CAM003,out,493,216,257,9,2,16,1,78
24/09/2019 09:00,24/09/2019,09:00:00,S10_EastRoad_CAM003,in,566,139,38,4,14,12,5,119
24/09/2019 09:00,24/09/2019,09:00:00,S10_EastRoad_CAM003,out,534,142,128,7,11,19,1,124
24/09/2019 10:00,24/09/2019,10:00:00,S10_EastRoad_CAM003,in,459,139,27,1,18,20,5,106
24/09/2019 10:00,24/09/2019,10:00:00,S10_EastRoad_CAM003,out,565,112,52,6,17,22,2,119
24/09/2019 11:00,24/09/2019,11:00:00,S10_EastRoad_CAM003,in,566,154,26,2,14,14,1,141
24/09/2019 11:00,24/09/2019,11:00:00,S10_EastRoad_CAM003,out,565,140,49,9,8,32,1,147
24/09/2019 12:00,24/09/2019,12:00:00,S10_EastRoad_CAM003,in,530,227,52,9,19,12,1,130
24/09/2019 12:00,24/09/2019,12:00:00,S10_EastRoad_CAM003,out,561,211,52,15,11,15,0,122
24/09/2019 13:00,24/09/2019,13:00:00,S10_EastRoad_CAM003,in,555,184,50,13,19,18,3,132
24/09/2019 13:00,24/09/2019,13:00:00,S10_EastRoad_CAM003,out,539,227,50,24,13,20,1,109
24/09/2019 14:00,24/09/2019,14:00:00,S10_EastRoad_CAM003,in,605,171,62,12,13,13,3,121
24/09/2019 14:00,24/09/2019,14:00:00,S10_EastRoad_CAM003,out,548,194,70,17,11,15,0,108
24/09/2019 15:00,24/09/2019,15:00:00,S10_EastRoad_CAM003,in,601,197,64,10,14,10,3,147
24/09/2019 15:00,24/09/2019,15:00:00,S10_EastRoad_CAM003,out,554,214,77,19,11,9,0,83
24/09/2019 16:00,24/09/2019,16:00:00,S10_EastRoad_CAM003,in,648,170,76,21,20,8,5,105
24/09/2019 16:00,24/09/2019,16:00:00,S10_EastRoad_CAM003,out,580,239,94,14,16,6,0,71
24/09/2019 17:00,24/09/2019,17:00:00,S10_EastRoad_CAM003,in,695,210,94,22,15,2,1,62
24/09/2019 17:00,24/09/2019,17:00:00,S10_EastRoad_CAM003,out,625,257,143,28,10,1,1,46
24/09/2019 18:00,24/09/2019,18:00:00,S10_EastRoad_CAM003,in,708,194,87,17,14,1,0,66
24/09/2019 18:00,24/09/2019,18:00:00,S10_EastRoad_CAM003,out,671,173,122,28,10,1,0,34
24/09/2019 19:00,24/09/2019,19:00:00,S10_EastRoad_CAM003,in,625,132,58,21,12,2,0,31
24/09/2019 19:00,24/09/2019,19:00:00,S10_EastRoad_CAM003,out,626,135,72,23,7,0,0,21
24/09/2019 20:00,24/09/2019,20:00:00,S10_EastRoad_CAM003,in,533,91,43,17,11,1,0,28
24/09/2019 20:00,24/09/2019,20:00:00,S10_EastRoad_CAM003,out,515,107,29,21,6,1,0,20
24/09/2019 21:00,24/09/2019,21:00:00,S10_EastRoad_CAM003,in,440,60,33,20,0,1,0,12
24/09/2019 21:00,24/09/2019,21:00:00,S10_EastRoad_CAM003,out,393,82,13,20,2,0,0,5
24/09/2019 22:00,24/09/2019,22:00:00,S10_EastRoad_CAM003,in,454,56,26,9,2,0,0,10
24/09/2019 22:00,24/09/2019,22:00:00,S10_EastRoad_CAM003,out,295,59,20,12,2,1,0,9
24/09/2019 23:00,24/09/2019,23:00:00,S10_EastRoad_CAM003,in,241,32,15,6,1,6,0,9
24/09/2019 23:00,24/09/2019,23:00:00,S10_EastRoad_CAM003,out,151,52,1,3,3,2,0,7
25/09/2019 00:00,25/09/2019,00:00:00,S10_EastRoad_CAM003,in,140,7,5,0,0,1,1,3
25/09/2019 00:00,25/09/2019,00:00:00,S10_EastRoad_CAM003,out,93,9,0,0,2,1,0,4
25/09/2019 01:00,25/09/2019,01:00:00,S10_EastRoad_CAM003,in,67,11,0,0,1,3,0,3
25/09/2019 01:00,25/09/2019,01:00:00,S10_EastRoad_CAM003,out,48,5,2,0,0,1,0,3
25/09/2019 02:00,25/09/2019,02:00:00,S10_EastRoad_CAM003,in,33,7,0,0,1,1,0,4
25/09/2019 02:00,25/09/2019,02:00:00,S10_EastRoad_CAM003,out,36,5,0,1,2,0,0,4
25/09/2019 03:00,25/09/2019,03:00:00,S10_EastRoad_CAM003,in,27,10,2,0,0,0,0,5
25/09/2019 03:00,25/09/2019,03:00:00,S10_EastRoad_CAM003,out,45,9,0,0,0,0,0,9
25/09/2019 04:00,25/09/2019,04:00:00,S10_EastRoad_CAM003,in,36,7,0,0,0,1,0,13
25/09/2019 04:00,25/09/2019,04:00:00,S10_EastRoad_CAM003,out,68,7,2,0,1,2,0,14
25/09/2019 05:00,25/09/2019,05:00:00,S10_EastRoad_CAM003,in,64,5,3,1,0,5,3,11
25/09/2019 05:00,25/09/2019,05:00:00,S10_EastRoad_CAM003,out,140,13,10,2,1,2,0,26
25/09/2019 06:00,25/09/2019,06:00:00,S10_EastRoad_CAM003,in,162,18,14,3,3,10,1,28
25/09/2019 06:00,25/09/2019,06:00:00,S10_EastRoad_CAM003,out,296,34,38,10,7,6,2,65
25/09/2019 07:00,25/09/2019,07:00:00,S10_EastRoad_CAM003,in,342,54,30,7,12,24,2,81
25/09/2019 07:00,25/09/2019,07:00:00,S10_EastRoad_CAM003,out,606,116,121,23,6,27,0,169
25/09/2019 08:00,25/09/2019,08:00:00,S10_EastRoad_CAM003,in,488,125,73,6,16,16,5,76
25/09/2019 08:00,25/09/2019,08:00:00,S10_EastRoad_CAM003,out,623,205,326,10,8,25,1,109
25/09/2019 09:00,25/09/2019,09:00:00,S10_EastRoad_CAM003,in,502,152,55,4,21,13,7,118
25/09/2019 09:00,25/09/2019,09:00:00,S10_EastRoad_CAM003,out,567,132,172,7,10,25,0,140
25/09/2019 10:00,25/09/2019,10:00:00,S10_EastRoad_CAM003,in,481,144,46,10,18,29,4,136
25/09/2019 10:00,25/09/2019,10:00:00,S10_EastRoad_CAM003,out,508,111,106,15,13,21,1,114
25/09/2019 11:00,25/09/2019,11:00:00,S10_EastRoad_CAM003,in,499,138,43,8,15,17,2,162
25/09/2019 11:00,25/09/2019,11:00:00,S10_EastRoad_CAM003,out,558,144,69,16,11,13,1,136
25/09/2019 12:00,25/09/2019,12:00:00,S10_EastRoad_CAM003,in,546,210,55,8,18,8,5,118
25/09/2019 12:00,25/09/2019,12:00:00,S10_EastRoad_CAM003,out,544,231,53,26,11,10,2,122
25/09/2019 13:00,25/09/2019,13:00:00,S10_EastRoad_CAM003,in,547,165,50,17,24,8,4,121
25/09/2019 13:00,25/09/2019,13:00:00,S10_EastRoad_CAM003,out,547,230,53,29,13,17,0,101
25/09/2019 14:00,25/09/2019,14:00:00,S10_EastRoad_CAM003,in,552,188,50,13,15,12,2,133
25/09/2019 14:00,25/09/2019,14:00:00,S10_EastRoad_CAM003,out,594,189,78,22,11,18,0,127
25/09/2019 15:00,25/09/2019,15:00:00,S10_EastRoad_CAM003,in,602,211,60,21,15,10,4,129
25/09/2019 15:00,25/09/2019,15:00:00,S10_EastRoad_CAM003,out,576,210,81,20,16,14,0,99
25/09/2019 16:00,25/09/2019,16:00:00,S10_EastRoad_CAM003,in,696,165,70,19,19,9,3,118
25/09/2019 16:00,25/09/2019,16:00:00,S10_EastRoad_CAM003,out,534,202,93,19,11,5,1,50
25/09/2019 17:00,25/09/2019,17:00:00,S10_EastRoad_CAM003,in,725,194,108,18,17,2,0,49
25/09/2019 17:00,25/09/2019,17:00:00,S10_EastRoad_CAM003,out,636,220,160,29,12,2,1,48
25/09/2019 18:00,25/09/2019,18:00:00,S10_EastRoad_CAM003,in,697,176,72,21,13,1,0,60
25/09/2019 18:00,25/09/2019,18:00:00,S10_EastRoad_CAM003,out,683,187,142,29,8,3,0,33
25/09/2019 19:00,25/09/2019,19:00:00,S10_EastRoad_CAM003,in,679,139,62,21,8,2,0,28
25/09/2019 19:00,25/09/2019,19:00:00,S10_EastRoad_CAM003,out,653,164,70,21,6,0,0,18
25/09/2019 20:00,25/09/2019,20:00:00,S10_EastRoad_CAM003,in,545,93,53,21,9,1,1,20
25/09/2019 20:00,25/09/2019,20:00:00,S10_EastRoad_CAM003,out,531,141,45,19,5,1,0,22
25/09/2019 21:00,25/09/2019,21:00:00,S10_EastRoad_CAM003,in,483,59,34,27,2,1,0,21
25/09/2019 21:00,25/09/2019,21:00:00,S10_EastRoad_CAM003,out,345,62,26,30,1,0,0,11
